CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
True,45.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,132.0,False,True,False,False,False,False,False,False,True,False,True
False,58.0,True,0.0,279.0,3627.0,122.0,30.0,False,True,False,True,False,False,132.0,False,True,False,False,False,False,False,False,True,False,True
False,,,0.0,440.0,0.0,0.0,334.0,True,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,False,False
False,38.0,False,0.0,18.0,30.0,0.0,832.0,True,False,False,False,False,True,855.0,False,False,False,False,False,True,False,False,True,False,False
False,28.0,False,0.0,241.0,6.0,0.0,542.0,True,False,False,False,False,True,260.0,False,False,False,False,True,False,False,False,True,False,False
True,47.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,140.0,False,False,False,True,False,False,False,False,True,False,True
False,41.0,False,0.0,1562.0,0.0,2.0,16.0,False,True,False,False,False,True,140.0,False,False,False,True,False,False,False,False,True,False,True
True,28.0,False,,0.0,0.0,0.0,0.0,False,True,False,False,False,True,133.0,False,True,False,False,False,False,False,False,True,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,686.0,False,False,False,False,False,False,True,False,True,False,False
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,856.0,False,False,False,False,False,True,False,False,True,False,True
False,58.0,False,12.0,0.0,186.0,2436.0,4.0,False,False,True,False,False,True,856.0,False,False,False,False,False,True,False,False,True,False,False
True,36.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,856.0,False,False,False,False,False,True,False,False,True,False,True
False,24.0,False,1363.0,0.0,50.0,0.0,0.0,False,False,True,True,False,False,856.0,False,False,False,False,False,True,False,False,True,False,False
False,56.0,False,128.0,0.0,959.0,0.0,42.0,False,False,True,False,False,True,856.0,False,False,False,False,False,True,False,False,True,False,False
True,15.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,856.0,False,False,False,False,False,True,False,False,True,False,True
False,19.0,False,154.0,170.0,2074.0,0.0,0.0,False,False,True,False,False,True,141.0,False,False,False,True,False,False,False,False,True,False,True
False,27.0,False,0.0,0.0,0.0,658.0,133.0,True,False,False,False,False,True,261.0,False,False,False,False,True,False,False,False,True,False,False
False,47.0,False,59.0,1.0,327.0,557.0,0.0,True,False,False,False,False,True,857.0,False,False,False,False,False,True,False,False,True,False,False
False,37.0,False,0.0,89.0,15.0,20.0,592.0,True,False,False,True,False,False,858.0,False,False,False,False,False,True,False,False,True,False,False
True,39.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,859.0,False,False,False,False,False,True,False,False,True,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,859.0,False,False,False,False,False,True,False,False,True,False,True
False,20.0,False,760.0,0.0,742.0,352.0,0.0,False,False,True,False,False,True,859.0,False,False,False,False,False,True,False,False,True,False,True
False,38.0,False,490.0,663.0,358.0,855.0,0.0,False,False,True,False,False,True,859.0,False,False,False,False,False,True,False,False,True,False,False
False,46.0,False,247.0,0.0,418.0,480.0,36.0,False,False,True,False,False,True,142.0,False,False,False,True,False,False,False,False,True,False,False
True,13.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,859.0,False,False,False,False,False,True,False,False,True,False,True
False,24.0,False,612.0,326.0,46.0,87.0,0.0,False,False,True,True,False,False,859.0,False,False,False,False,False,True,False,False,True,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,161.0,False,True,False,False,False,False,False,False,False,True,True
True,,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,161.0,False,True,False,False,False,False,False,False,False,True,True
False,44.0,False,36.0,588.0,0.0,1675.0,3597.0,False,True,False,True,False,False,161.0,False,True,False,False,False,False,False,False,False,True,False
False,19.0,False,0.0,0.0,4.0,6.0,773.0,True,False,False,False,False,True,687.0,False,False,False,False,False,False,True,False,True,False,False
False,30.0,True,0.0,1172.0,183.0,91.0,0.0,False,True,False,False,False,True,50.0,True,False,False,False,False,False,False,False,False,True,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,50.0,True,False,False,False,False,False,False,False,False,True,True
False,4.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,133.0,False,False,True,False,False,False,False,False,True,False,True
False,0.0,False,0.0,,0.0,0.0,0.0,False,True,False,False,False,False,133.0,False,False,True,False,False,False,False,False,True,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
True,44.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,133.0,False,False,True,False,False,False,False,False,True,False,True
False,31.0,False,2.0,8747.0,0.0,4840.0,14485.0,False,True,False,True,False,False,133.0,False,False,True,False,False,False,False,False,True,False,False
False,41.0,True,0.0,9463.0,0.0,1022.0,1562.0,False,True,False,True,False,False,133.0,False,False,True,False,False,False,False,False,True,False,True
False,33.0,False,0.0,2020.0,0.0,1817.0,182.0,False,True,False,True,False,False,51.0,True,False,False,False,False,False,False,False,False,True,False
False,43.0,False,0.0,124.0,0.0,3975.0,186.0,False,True,False,False,False,True,51.0,True,False,False,False,False,False,False,False,False,True,False
False,43.0,True,0.0,3172.0,0.0,26.0,4376.0,False,True,False,True,False,False,51.0,True,False,False,False,False,False,False,False,False,True,False
False,36.0,False,1367.0,108.0,,0.0,77.0,True,False,False,False,False,True,784.0,False,False,False,False,False,True,False,False,False,True,False
False,19.0,False,558.0,0.0,353.0,0.0,8.0,True,False,False,True,False,False,860.0,False,False,False,False,False,True,False,False,True,False,False
False,24.0,False,0.0,1725.0,0.0,0.0,0.0,True,False,False,False,False,True,688.0,False,False,False,False,False,False,True,False,True,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,685.0,False,False,False,False,False,False,True,False,False,True,True
False,23.0,False,1277.0,84.0,0.0,240.0,598.0,True,False,False,False,False,True,861.0,False,False,False,False,False,True,False,False,True,False,True
False,17.0,False,558.0,0.0,3.0,0.0,1226.0,True,False,False,True,False,False,686.0,False,False,False,False,False,False,True,False,False,True,False
False,18.0,False,950.0,1.0,236.0,754.0,0.0,False,False,True,False,False,True,135.0,False,False,False,True,False,False,False,False,False,True,False
True,34.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,862.0,False,False,False,False,False,True,False,False,True,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,688.0,False,False,False,False,False,False,True,False,False,True,True
False,66.0,False,610.0,2549.0,0.0,17.0,0.0,True,False,False,False,False,True,786.0,False,False,False,False,False,True,False,False,False,True,True
False,27.0,False,0.0,867.0,0.0,128.0,363.0,True,False,False,False,False,True,786.0,False,False,False,False,False,True,False,False,False,True,True
False,19.0,False,1620.0,0.0,4.0,0.0,82.0,True,False,False,False,False,True,689.0,False,False,False,False,False,False,True,False,False,True,False
False,55.0,False,0.0,198.0,703.0,1.0,0.0,True,False,False,False,False,True,787.0,False,False,False,False,False,True,False,False,False,True,True
False,40.0,False,0.0,0.0,1.0,293.0,667.0,False,False,True,False,False,True,143.0,False,False,False,True,False,False,False,False,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,691.0,False,False,False,False,False,False,True,False,True,False,True
False,7.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,691.0,False,False,False,False,False,False,True,False,True,False,False
True,12.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,691.0,False,False,False,False,False,False,True,False,True,False,True
False,37.0,False,0.0,886.0,0.0,58.0,441.0,True,False,False,False,False,True,789.0,False,False,False,False,False,True,False,False,False,True,False
False,22.0,False,0.0,13.0,524.0,7.0,0.0,True,False,False,False,False,True,865.0,False,False,False,False,False,True,False,False,True,False,False
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,163.0,False,True,False,False,False,False,False,False,False,True,True
True,46.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,163.0,False,True,False,False,False,False,False,False,False,True,True
False,37.0,False,326.0,0.0,455.0,2.0,0.0,False,False,True,True,False,False,144.0,False,False,False,True,False,False,False,False,True,False,False
True,50.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,151.0,False,False,True,False,False,False,False,False,False,True,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,151.0,False,False,True,False,False,False,False,False,False,True,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,134.0,False,False,True,False,False,False,False,False,True,False,True
True,28.0,False,0.0,0.0,0.0,,0.0,False,False,False,False,False,True,690.0,False,False,False,False,False,False,True,False,False,True,True
False,23.0,False,4.0,157.0,142.0,,196.0,True,False,False,False,True,False,691.0,False,False,False,False,False,False,True,False,False,True,False
False,23.0,False,3.0,343.0,0.0,4280.0,0.0,False,True,False,False,False,True,262.0,False,False,False,False,True,False,False,False,True,False,False
False,34.0,True,992.0,0.0,14.0,0.0,0.0,False,False,True,False,False,True,145.0,False,False,False,True,False,False,False,False,True,False,False
True,65.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,134.0,False,True,False,False,False,False,False,False,True,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,134.0,False,True,False,False,False,False,False,False,True,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,867.0,False,False,False,False,False,True,False,False,True,False,True
False,30.0,False,176.0,0.0,2310.0,0.0,,False,False,True,False,False,True,867.0,False,False,False,False,False,True,False,False,True,False,True
True,3.0,False,0.0,0.0,0.0,,0.0,False,False,True,False,False,True,868.0,False,False,False,False,False,True,False,False,True,False,True
False,40.0,False,1268.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,868.0,False,False,False,False,False,True,False,False,True,False,False
False,32.0,False,1331.0,416.0,0.0,665.0,64.0,False,False,True,False,False,True,868.0,False,False,False,False,False,True,False,False,True,False,False
False,31.0,False,553.0,224.0,9.0,1.0,0.0,True,False,False,False,False,True,263.0,False,False,False,False,True,False,False,False,True,False,False
False,13.0,False,27.0,81.0,1080.0,0.0,0.0,True,False,False,False,False,True,869.0,False,False,False,False,False,True,False,False,True,False,True
False,29.0,False,37.0,0.0,167.0,608.0,0.0,True,False,False,False,False,True,692.0,False,False,False,False,False,False,True,False,True,False,False
False,28.0,False,0.0,53.0,0.0,732.0,6.0,True,False,False,False,False,True,264.0,False,False,False,False,True,False,False,False,True,False,False
False,19.0,False,1184.0,88.0,0.0,0.0,334.0,False,False,True,True,False,False,790.0,False,False,False,False,False,True,False,False,False,True,True
False,24.0,False,469.0,0.0,,196.0,0.0,False,False,True,True,False,False,275.0,False,False,False,False,True,False,False,False,False,True,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,266.0,False,False,False,False,True,False,False,False,True,False,False
False,13.0,False,406.0,0.0,1670.0,0.0,427.0,True,False,False,True,False,False,872.0,False,False,False,False,False,True,False,False,True,False,False
False,21.0,False,0.0,0.0,23.0,820.0,22.0,True,False,False,False,False,True,873.0,False,False,False,False,False,True,False,False,True,False,False
False,24.0,False,0.0,0.0,1435.0,10.0,0.0,True,False,False,True,False,False,791.0,False,False,False,False,False,True,False,False,False,True,True
False,47.0,False,0.0,4983.0,0.0,173.0,43.0,False,True,False,False,False,True,164.0,False,True,False,False,False,False,False,False,False,True,True
False,27.0,False,0.0,144.0,76.0,184.0,3932.0,False,True,False,False,False,True,135.0,False,True,False,False,False,False,False,False,True,False,False
False,18.0,False,0.0,0.0,774.0,0.0,13.0,True,False,False,False,False,True,277.0,False,False,False,False,True,False,False,False,False,True,True
True,36.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,165.0,False,True,False,False,False,False,False,False,False,True,True
False,68.0,False,0.0,1.0,223.0,580.0,0.0,True,False,False,False,False,True,875.0,False,False,False,False,False,True,False,False,True,False,False
True,31.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,152.0,False,False,True,False,False,False,False,False,False,True,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,877.0,False,False,False,False,False,True,False,False,True,False,True
False,36.0,False,3002.0,21.0,150.0,0.0,0.0,False,False,True,False,False,True,136.0,False,False,False,True,False,False,False,False,False,True,False
False,17.0,False,0.0,628.0,0.0,66.0,449.0,True,False,False,False,False,True,794.0,False,False,False,False,False,True,False,False,False,True,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,695.0,False,False,False,False,False,False,True,False,False,True,True
False,30.0,False,0.0,10.0,0.0,3840.0,329.0,True,False,False,False,False,True,693.0,False,False,False,False,False,False,True,False,True,False,False
False,58.0,False,0.0,2946.0,0.0,101.0,387.0,False,True,False,False,False,True,166.0,False,True,False,False,False,False,False,False,False,True,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,166.0,False,True,False,False,False,False,False,False,False,True,True
False,20.0,False,354.0,1546.0,323.0,284.0,315.0,False,True,False,True,False,False,166.0,False,True,False,False,False,False,False,False,False,True,True
False,29.0,False,715.0,0.0,,698.0,106.0,True,False,False,False,False,True,879.0,False,False,False,False,False,True,False,False,True,False,False
False,15.0,False,156.0,1.0,1132.0,192.0,33.0,True,False,False,False,False,True,795.0,False,False,False,False,False,True,False,False,False,True,True
False,30.0,False,488.0,0.0,242.0,0.0,79.0,True,False,False,False,False,True,696.0,False,False,False,False,False,False,True,False,True,False,False
False,33.0,False,5493.0,9401.0,23.0,3013.0,303.0,False,True,False,True,False,False,136.0,False,True,False,False,False,False,False,False,True,False,False
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,136.0,False,True,False,False,False,False,False,False,True,False,True
False,62.0,False,0.0,22.0,0.0,3314.0,22.0,False,True,False,False,False,True,136.0,False,True,False,False,False,False,False,False,True,False,False
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,697.0,False,False,False,False,False,False,True,False,True,False,True
False,27.0,False,6.0,0.0,0.0,768.0,1141.0,True,False,False,False,False,True,880.0,False,False,False,False,False,True,False,False,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,698.0,False,False,False,False,False,False,True,False,True,False,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,698.0,False,False,False,False,False,False,True,False,True,False,True
False,19.0,False,571.0,0.0,0.0,97.0,813.0,True,False,False,False,False,True,880.0,False,False,False,False,False,True,False,False,True,False,True
False,37.0,False,0.0,0.0,115.0,671.0,0.0,True,False,False,False,False,True,698.0,False,False,False,False,False,False,True,False,True,False,False
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,698.0,False,False,False,False,False,False,True,False,True,False,False
False,29.0,False,13.0,0.0,664.0,74.0,101.0,True,False,False,False,False,True,698.0,False,False,False,False,False,False,True,False,True,False,False
False,44.0,False,0.0,0.0,608.0,0.0,91.0,True,False,False,True,False,False,880.0,False,False,False,False,False,True,False,False,True,False,False
False,19.0,False,0.0,265.0,882.0,2.0,293.0,True,False,False,False,False,True,881.0,False,False,False,False,False,True,False,False,True,False,False
False,39.0,False,0.0,266.0,0.0,1254.0,197.0,False,True,False,False,False,True,37.0,True,False,False,False,False,False,False,False,True,False,False
True,63.0,False,0.0,490.0,1.0,2882.0,18.0,False,True,False,False,False,True,37.0,True,False,False,False,False,False,False,False,True,False,False
False,39.0,False,9.0,1525.0,0.0,0.0,146.0,False,True,False,False,False,True,37.0,True,False,False,False,False,False,False,False,True,False,False
True,41.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,796.0,False,False,False,False,False,True,False,False,False,True,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,696.0,False,False,False,False,False,False,True,False,False,True,True
False,56.0,False,412.0,492.0,9.0,117.0,33.0,False,False,True,True,False,False,137.0,False,False,False,True,False,False,False,False,False,True,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,135.0,False,False,True,False,False,False,False,False,True,False,True
False,26.0,False,1.0,1269.0,4790.0,270.0,5116.0,False,True,False,True,False,False,135.0,False,False,True,False,False,False,False,False,True,False,False
False,24.0,False,0.0,0.0,0.0,0.0,1300.0,True,False,False,False,False,True,797.0,False,False,False,False,False,True,False,False,False,True,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,697.0,False,False,False,False,False,False,True,False,False,True,True
True,13.0,False,,0.0,0.0,0.0,0.0,True,False,False,False,False,True,700.0,False,False,False,False,False,False,True,False,True,False,True
False,32.0,False,0.0,0.0,1020.0,0.0,0.0,True,False,False,False,False,True,883.0,False,False,False,False,False,True,False,False,True,False,True
False,30.0,False,24.0,2558.0,98.0,0.0,5361.0,False,True,False,True,False,False,,False,False,False,False,False,False,False,False,False,False,False
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,38.0,True,False,False,False,False,False,False,False,True,False,True
False,55.0,False,0.0,252.0,1.0,0.0,553.0,True,False,False,False,False,True,799.0,False,False,False,False,False,True,False,False,False,True,True
False,19.0,False,0.0,2.0,0.0,669.0,0.0,True,False,False,False,True,False,884.0,False,False,False,False,False,True,False,False,True,False,False
False,24.0,False,0.0,717.0,222.0,8.0,1.0,True,False,False,False,False,True,698.0,False,False,False,False,False,False,True,False,False,True,True
False,32.0,False,401.0,3724.0,5.0,422.0,62.0,False,True,False,False,False,True,154.0,False,False,True,False,False,False,False,False,False,True,True
False,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,267.0,False,False,False,False,True,False,False,False,True,False,False
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,890.0,False,False,False,False,False,True,False,False,True,False,True
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,701.0,False,False,False,False,False,False,True,False,False,True,False
False,28.0,False,0.0,31.0,0.0,1283.0,871.0,False,True,False,True,False,False,52.0,True,False,False,False,False,False,False,False,False,True,True
False,52.0,False,0.0,559.0,0.0,0.0,0.0,True,False,False,False,False,True,801.0,False,False,False,False,False,True,False,False,False,True,True
False,29.0,False,646.0,91.0,13.0,0.0,0.0,True,False,False,False,False,True,702.0,False,False,False,False,False,False,True,False,False,True,True
False,23.0,False,49.0,0.0,2716.0,0.0,0.0,False,False,True,True,False,False,147.0,False,False,False,True,False,False,False,False,True,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,703.0,False,False,False,False,False,False,True,False,False,True,False
False,41.0,False,14.0,6777.0,81.0,604.0,2936.0,False,True,False,True,False,False,138.0,False,True,False,False,False,False,False,False,True,False,False
True,16.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,704.0,False,False,False,False,False,False,True,False,False,True,True
True,33.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,269.0,False,False,False,False,True,False,False,False,True,False,True
True,6.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,706.0,False,False,False,False,False,False,True,False,True,False,True
False,15.0,False,36.0,841.0,0.0,0.0,0.0,True,False,False,True,False,False,803.0,False,False,False,False,False,True,False,False,False,True,True
False,38.0,False,0.0,668.0,84.0,267.0,0.0,True,False,False,False,False,True,705.0,False,False,False,False,False,False,True,False,False,True,False
False,56.0,False,0.0,779.0,12.0,3.0,35.0,True,False,False,False,False,True,893.0,False,False,False,False,False,True,False,False,True,False,False
True,4.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,707.0,False,False,False,False,False,False,True,False,True,False,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,707.0,False,False,False,False,False,False,True,False,True,False,True
False,22.0,False,1371.0,0.0,235.0,0.0,0.0,False,False,True,True,False,False,805.0,False,False,False,False,False,True,False,False,False,True,True
False,37.0,False,0.0,0.0,785.0,3.0,0.0,True,False,False,False,False,True,270.0,False,False,False,False,True,False,False,False,True,False,False
False,6.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,709.0,False,False,False,False,False,False,True,False,True,False,True
False,22.0,False,563.0,521.0,364.0,0.0,0.0,True,False,False,False,False,True,807.0,False,False,False,False,False,True,False,False,False,True,False
False,26.0,False,0.0,137.0,0.0,0.0,7629.0,False,True,False,False,False,True,139.0,False,True,False,False,False,False,False,False,True,False,False
False,22.0,False,0.0,3.0,486.0,0.0,228.0,True,False,False,False,False,True,272.0,False,False,False,False,True,False,False,False,True,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,710.0,False,False,False,False,False,False,True,False,True,False,True
False,,False,0.0,22.0,0.0,1156.0,0.0,True,False,False,False,True,False,894.0,False,False,False,False,False,True,False,False,True,False,False
False,24.0,False,439.0,0.0,2140.0,0.0,0.0,False,False,True,False,False,True,139.0,False,False,False,True,False,False,False,False,False,True,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,808.0,False,False,False,False,False,True,False,False,False,True,True
False,48.0,False,2.0,0.0,83.0,589.0,233.0,True,False,False,False,False,True,711.0,False,False,False,False,False,False,True,False,True,False,False
False,24.0,False,786.0,0.0,0.0,7.0,0.0,True,False,False,False,False,True,273.0,False,False,False,False,True,False,False,False,True,False,False
False,3.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,810.0,False,False,False,False,False,True,False,False,False,True,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,810.0,False,False,False,False,False,True,False,False,False,True,True
False,25.0,False,412.0,0.0,567.0,775.0,0.0,False,False,True,False,False,True,810.0,False,False,False,False,False,True,False,False,False,True,False
True,1.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,810.0,False,False,False,False,False,True,False,False,False,True,True
False,20.0,False,0.0,187.0,712.0,0.0,0.0,True,False,False,False,False,True,811.0,False,False,False,False,False,True,False,False,False,True,True
False,22.0,False,39.0,0.0,63.0,3.0,654.0,True,False,False,False,False,False,812.0,False,False,False,False,False,True,False,False,False,True,False
False,28.0,False,427.0,0.0,754.0,0.0,0.0,False,False,True,True,False,False,140.0,False,False,False,True,False,False,False,False,False,True,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,707.0,False,False,False,False,False,False,True,False,False,True,True
False,28.0,False,0.0,3345.0,0.0,2143.0,27.0,False,True,False,True,False,False,141.0,False,True,False,False,False,False,False,False,True,False,False
True,47.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,53.0,True,False,False,False,False,False,False,False,False,True,True
True,34.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,281.0,False,False,False,False,True,False,False,False,False,True,False
False,29.0,True,267.0,1418.0,257.0,843.0,0.0,False,True,False,False,False,True,155.0,False,False,True,False,False,False,False,False,False,True,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,155.0,False,False,True,False,False,False,False,False,False,True,True
False,36.0,False,0.0,563.0,0.0,1301.0,830.0,False,True,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
False,40.0,False,2320.0,0.0,4874.0,3131.0,498.0,False,True,False,True,False,False,155.0,False,False,True,False,False,False,False,False,False,True,True
False,49.0,False,22.0,0.0,1129.0,0.0,77.0,False,False,True,False,False,True,813.0,False,False,False,False,False,True,False,False,False,True,True
False,51.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,156.0,False,False,True,False,False,False,False,False,False,True,True
False,41.0,False,0.0,545.0,0.0,2740.0,293.0,False,True,False,False,False,True,156.0,False,False,True,False,False,False,False,False,False,True,True
False,44.0,False,0.0,14201.0,0.0,22.0,584.0,False,True,False,True,False,False,156.0,False,False,True,False,False,False,False,False,False,True,True
False,47.0,False,2044.0,0.0,95.0,0.0,120.0,False,False,True,False,False,True,814.0,False,False,False,False,False,True,False,False,False,True,False
False,22.0,False,0.0,0.0,945.0,0.0,4.0,True,False,False,False,False,True,815.0,False,False,False,False,False,True,False,False,False,True,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,708.0,False,False,False,False,False,False,True,False,False,True,True
False,18.0,False,0.0,35.0,661.0,0.0,63.0,True,False,False,False,False,True,816.0,False,False,False,False,False,True,False,False,False,True,True
False,28.0,False,0.0,1125.0,3.0,562.0,7.0,True,False,False,False,False,True,717.0,False,False,False,False,False,False,True,False,True,False,False
False,22.0,False,429.0,2.0,232.0,0.0,59.0,True,False,False,True,False,False,274.0,False,False,False,False,True,False,False,False,True,False,True
False,50.0,False,444.0,0.0,408.0,0.0,0.0,True,False,False,False,False,True,718.0,False,False,False,False,False,False,True,False,True,False,False
True,47.0,True,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,142.0,False,True,False,False,False,False,False,False,True,False,True
False,55.0,False,802.0,0.0,155.0,4.0,337.0,False,False,True,False,False,True,275.0,False,False,False,False,True,False,False,False,True,False,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,709.0,False,False,False,False,False,False,True,False,False,True,True
False,39.0,False,0.0,0.0,1.0,0.0,2330.0,True,False,False,False,True,False,709.0,False,False,False,False,False,False,True,False,False,True,False
False,21.0,,641.0,0.0,409.0,0.0,0.0,True,False,False,False,False,False,895.0,False,False,False,False,False,True,False,False,True,False,False
False,37.0,False,33.0,3484.0,17.0,4.0,1384.0,False,True,False,False,False,True,157.0,False,False,True,False,False,False,False,False,False,True,True
False,31.0,False,22.0,10025.0,2.0,124.0,1.0,False,True,False,False,False,True,157.0,False,False,True,False,False,False,False,False,False,True,True
False,23.0,False,115.0,1.0,0.0,,249.0,True,False,False,False,False,True,276.0,False,False,False,False,True,False,False,False,True,False,False
True,28.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,167.0,False,True,False,False,False,False,False,False,False,True,True
False,23.0,False,118.0,0.0,949.0,206.0,2071.0,False,False,True,False,False,True,148.0,False,False,False,True,False,False,False,False,True,False,False
False,20.0,False,0.0,272.0,108.0,,230.0,True,False,False,False,True,False,818.0,False,False,False,False,False,True,False,False,False,True,True
False,28.0,False,3.0,2127.0,0.0,696.0,10.0,False,True,False,False,False,True,137.0,False,False,True,False,False,False,False,False,True,False,False
False,40.0,False,0.0,17687.0,0.0,425.0,155.0,False,True,False,True,False,False,137.0,False,False,True,False,False,False,False,False,True,False,True
False,54.0,False,0.0,1832.0,0.0,0.0,1768.0,False,True,False,True,False,False,137.0,False,False,True,False,False,False,False,False,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,896.0,False,False,False,False,False,True,False,False,True,False,True
False,27.0,False,0.0,14.0,0.0,734.0,331.0,True,False,False,True,False,False,819.0,False,False,False,False,False,True,False,False,False,True,True
False,43.0,False,0.0,1947.0,0.0,0.0,1651.0,False,True,False,False,False,True,168.0,False,True,False,False,False,False,False,False,False,True,True
